order_date,region,product,channel,quantity,revenue,cost,profit
2024-08-31,North,Tablet,Organic,3,4185.25,3123.63,1061.62
2024-06-02,South,Laptop,Organic,3,1043.23,604.31,438.9200000000001
2024-06-21,South,Phone,Paid Ads,2,1260.64,848.5,412.1400000000001
2024-05-06,North,Accessories,Referral,3,2369.1,1659.09,710.01
2024-03-06,West,Tablet,Paid Ads,3,1248.79,983.19,265.5999999999999
2024-01-15,North,Tablet,Paid Ads,4,1896.35,1395.49,500.8599999999999
2024-01-30,West,Phone,Email,2,1963.48,1251.57,711.9100000000001
2024-07-24,East,Tablet,Referral,1,1475.7,1095.76,379.94000000000005
2024-11-14,East,Phone,Email,3,4061.28,2915.93,1145.3500000000004
2024-10-28,East,Tablet,Referral,1,378.14,191.04,187.1
2024-10-04,South,Accessories,Email,2,463.61,258.17,205.44
2024-06-19,West,Tablet,Paid Ads,4,5207.97,3108.71,2099.26
2024-12-03,North,Tablet,Email,3,2223.7,1725.9,497.7999999999997
2024-04-25,West,Phone,Referral,1,1023.11,521.49,501.62
2024-07-27,East,Laptop,Email,2,712.01,371.88,340.13
2024-04-01,East,Laptop,Organic,1,937.62,623.3,314.32000000000005
2024-09-21,South,Tablet,Organic,2,2562.31,1755.04,807.27
2024-07-15,North,Tablet,Paid Ads,1,1126.96,786.41,340.55000000000007
2024-10-03,South,Monitor,Paid Ads,1,213.66,134.47,79.19
2024-03-19,West,Phone,Referral,2,961.53,603.81,357.72
2024-09-13,West,Monitor,Paid Ads,3,4205.96,2995.19,1210.77
2024-05-29,North,Phone,Organic,2,1471.8,1090.04,381.76
2024-10-28,East,Monitor,Paid Ads,3,2124.26,1441.29,682.9700000000003
2024-04-12,West,Phone,Email,4,1762.27,1404.04,358.23
2024-06-29,West,Phone,Paid Ads,4,2043.01,1163.81,879.2
2024-08-12,East,Tablet,Email,2,203.26,150.69,52.56999999999999
2024-03-07,North,Accessories,Paid Ads,2,1411.33,1033.61,377.72
2024-05-10,North,Laptop,Paid Ads,4,286.48,154.36,132.12
2024-06-08,South,Laptop,Referral,1,1388.76,724.76,664.0
2024-09-02,East,Laptop,Referral,3,2409.52,1770.51,639.01
2024-12-07,South,Phone,Paid Ads,2,1921.73,1276.36,645.3700000000001
2024-10-28,North,Monitor,Organic,4,5192.96,3769.9,1423.06
2024-10-20,South,Phone,Paid Ads,3,3975.47,2034.54,1940.9299999999998
2024-02-17,North,Phone,Email,1,665.73,411.15,254.58000000000004
2024-02-24,East,Laptop,Referral,3,1358.96,1042.45,316.51
2024-04-24,North,Phone,Organic,1,1243.49,966.37,277.12
2024-12-08,North,Monitor,Organic,3,4091.59,2277.69,1813.9
2024-05-13,North,Laptop,Organic,4,5141.66,3979.42,1162.2399999999998
2024-06-13,East,Accessories,Referral,1,1035.29,615.63,419.65999999999997
2024-08-24,North,Accessories,Referral,1,149.11,75.12,73.99000000000001
2024-05-16,South,Tablet,Referral,1,944.48,616.47,328.01
2024-01-03,East,Tablet,Referral,1,762.98,410.73,352.25
2024-05-01,East,Phone,Organic,2,1052.22,549.87,502.35
2024-12-10,South,Phone,Organic,2,1074.71,659.62,415.09000000000003
2024-11-11,North,Laptop,Organic,2,1131.08,643.44,487.6399999999999
2024-04-24,West,Accessories,Paid Ads,1,735.99,581.86,154.13
2024-11-29,South,Accessories,Organic,2,2976.91,1580.29,1396.62
2024-01-16,South,Laptop,Organic,4,5303.45,3464.29,1839.1599999999999
2024-05-08,East,Laptop,Email,4,4700.93,3267.97,1432.9600000000005
2024-11-16,East,Accessories,Organic,2,2412.72,1637.61,775.1099999999999
2024-06-30,South,Monitor,Email,3,3732.02,2965.16,766.8600000000001
2024-03-14,East,Monitor,Referral,1,588.55,301.23,287.31999999999994
2024-10-29,South,Laptop,Referral,2,2779.7,1454.62,1325.08
2024-04-04,West,Tablet,Paid Ads,4,5331.4,3970.11,1361.2899999999995
2024-03-15,West,Tablet,Paid Ads,3,3319.59,2302.85,1016.7400000000002
2024-06-15,West,Monitor,Referral,2,2362.49,1421.5,940.9899999999998
2024-04-19,East,Laptop,Email,2,1289.98,1027.49,262.49
2024-08-21,South,Tablet,Referral,2,2135.67,1385.7,749.97
2024-05-26,West,Accessories,Referral,3,2714.35,1637.7,1076.6499999999999
2024-12-19,East,Monitor,Referral,1,663.16,464.77,198.39
2024-05-15,South,Phone,Email,2,2585.88,1583.89,1001.99
2024-03-19,North,Tablet,Email,1,717.62,554.07,163.54999999999995
2024-03-22,North,Accessories,Paid Ads,2,1803.36,1010.41,792.9499999999999
2024-03-08,West,Tablet,Referral,3,4117.48,2299.16,1818.3199999999997
2024-12-08,North,Monitor,Email,2,365.1,202.07,163.03000000000003
2024-04-24,West,Laptop,Email,4,3102.87,2289.82,813.0499999999997
2024-01-31,North,Laptop,Referral,1,1276.51,1000.28,276.23
2024-09-11,East,Phone,Referral,1,276.08,203.47,72.60999999999999
2024-06-17,West,Laptop,Paid Ads,3,4101.82,2328.8,1773.0199999999995
2024-02-26,South,Phone,Email,3,1070.34,795.64,274.69999999999993
2024-10-14,South,Laptop,Referral,4,4743.01,2985.77,1757.2400000000002
2024-05-06,North,Monitor,Email,2,2508.69,1521.86,986.8300000000002
2024-11-14,West,Tablet,Organic,1,625.08,381.93,243.15000000000003
2024-12-01,North,Phone,Paid Ads,4,4345.19,2859.96,1485.2299999999996
2024-12-01,East,Phone,Paid Ads,1,776.1,502.03,274.07000000000005
2024-08-03,West,Laptop,Referral,1,1244.78,950.56,294.22
2024-11-23,North,Phone,Email,3,671.81,484.63,187.17999999999995
2024-07-17,West,Accessories,Referral,3,3356.33,1681.91,1674.4199999999998
2024-09-26,South,Accessories,Organic,3,2923.67,1728.35,1195.3200000000002
2024-02-05,East,Monitor,Email,3,2658.05,1875.63,782.4200000000001
2024-02-08,North,Monitor,Referral,3,3978.46,2244.6,1733.8600000000001
2024-03-03,West,Phone,Organic,3,155.72,117.71,38.010000000000005
2024-04-06,North,Phone,Organic,1,1467.95,925.29,542.6600000000001
2024-01-24,North,Tablet,Paid Ads,1,691.37,461.09,230.28000000000003
2024-08-02,South,Tablet,Referral,4,1294.8,671.88,622.92
2024-09-01,South,Laptop,Email,4,5738.36,3701.28,2037.0799999999995
2024-08-19,West,Phone,Paid Ads,2,869.16,468.32,400.84
2024-10-05,North,Laptop,Email,4,1099.93,740.25,359.68000000000006
2024-09-24,North,Phone,Referral,2,2394.11,1533.13,860.98
2024-04-17,North,Phone,Referral,3,801.08,454.93,346.15000000000003
2024-05-22,South,Phone,Paid Ads,3,4369.78,3399.6,970.1799999999998
2024-05-02,West,Tablet,Paid Ads,3,1214.92,686.79,528.1300000000001
2024-07-29,East,Monitor,Referral,4,2832.81,1596.71,1236.1
2024-03-01,North,Phone,Organic,3,2525.3,1566.4,958.9000000000001
2024-05-02,East,Phone,Email,2,1212.39,611.91,600.4800000000001
2024-10-02,West,Tablet,Referral,2,1240.96,644.36,596.6
2024-09-09,North,Phone,Email,4,1401.09,841.74,559.3499999999999
2024-09-02,West,Monitor,Paid Ads,1,1000.61,663.03,337.58000000000004
2024-04-20,West,Tablet,Email,2,147.96,82.27,65.69000000000001
2024-09-14,South,Tablet,Organic,2,684.19,519.43,164.7600000000001
2024-10-06,East,Accessories,Organic,3,2396.08,1767.95,628.1299999999999
2024-03-18,East,Accessories,Referral,2,2630.0,1814.68,815.3199999999999
2024-11-12,East,Tablet,Email,1,445.23,344.9,100.33000000000004
2024-06-20,East,Accessories,Email,2,648.15,361.39,286.76
2024-02-10,North,Phone,Email,4,2541.34,1572.75,968.5900000000001
2024-06-21,North,Accessories,Email,4,717.65,375.76,341.89
2024-05-12,South,Monitor,Referral,2,844.55,447.84,396.71
2024-12-14,North,Laptop,Organic,4,313.87,226.01,87.86000000000001
2024-07-19,North,Tablet,Email,1,1487.99,879.01,608.98
2024-06-18,East,Accessories,Organic,1,1327.92,897.42,430.5000000000001
2024-10-16,South,Accessories,Email,1,1025.43,753.99,271.44000000000005
2024-11-03,South,Phone,Paid Ads,1,1355.89,731.18,624.7100000000002
2024-05-21,North,Tablet,Organic,4,836.4,448.75,387.65
2024-04-04,North,Laptop,Email,1,193.09,129.67,63.420000000000016
2024-06-02,North,Tablet,Organic,4,5507.45,4003.79,1503.6599999999999
2024-06-28,South,Tablet,Email,4,3880.39,2736.9,1143.4899999999998
2024-09-25,East,Accessories,Referral,3,2928.34,1804.73,1123.6100000000001
2024-06-02,South,Phone,Paid Ads,1,449.0,288.31,160.69
2024-03-20,East,Monitor,Organic,4,2912.94,1959.61,953.3300000000002
2024-01-04,West,Monitor,Paid Ads,1,704.19,479.62,224.57000000000005
2024-04-06,West,Monitor,Email,3,907.69,481.21,426.4800000000001
2024-03-26,North,Monitor,Paid Ads,1,991.4,520.0,471.4
2024-01-21,East,Laptop,Referral,4,3928.73,2630.43,1298.3000000000002
2024-07-02,East,Monitor,Paid Ads,4,1593.87,968.48,625.3899999999999
2024-01-01,North,Laptop,Organic,2,932.02,556.05,375.97
2024-04-05,North,Monitor,Referral,3,3276.73,1850.04,1426.69
2024-08-10,North,Accessories,Referral,3,3258.91,2184.61,1074.2999999999997
2024-02-11,South,Monitor,Referral,4,5953.17,3593.45,2359.7200000000003
2024-10-03,West,Phone,Paid Ads,1,1055.42,818.07,237.35000000000002
2024-06-08,West,Laptop,Email,4,554.51,433.94,120.57
2024-05-25,East,Monitor,Email,1,61.38,40.62,20.760000000000005
2024-11-03,South,Tablet,Email,2,2640.5,1664.9,975.5999999999999
2024-05-29,West,Accessories,Email,1,281.0,181.29,99.71000000000001
2024-01-31,North,Phone,Referral,3,2685.48,1384.36,1301.1200000000001
2024-09-10,South,Monitor,Email,2,536.91,410.71,126.19999999999999
2024-09-01,South,Accessories,Email,4,2754.08,2110.49,643.5900000000001
2024-05-13,East,Laptop,Referral,2,1954.89,1078.86,876.0300000000002
2024-04-19,East,Monitor,Referral,3,1140.11,907.75,232.3599999999999
2024-09-08,North,Laptop,Paid Ads,4,3767.43,2054.14,1713.29
2024-07-30,West,Phone,Referral,3,3338.21,1777.97,1560.24
2024-04-15,West,Laptop,Paid Ads,2,508.57,388.09,120.48000000000002
2024-02-19,East,Tablet,Email,4,2103.98,1151.87,952.1100000000001
2024-05-21,East,Phone,Email,3,552.03,427.71,124.32
2024-09-07,East,Accessories,Organic,4,4328.92,2240.34,2088.58
2024-01-25,North,Laptop,Organic,4,320.3,163.18,157.12
2024-01-31,East,Accessories,Email,2,2502.76,1679.13,823.6300000000001
2024-11-17,West,Tablet,Referral,3,2584.33,1823.19,761.1399999999999
2024-04-14,East,Phone,Referral,3,1163.77,787.4,376.37
2024-07-15,East,Tablet,Referral,3,2684.84,1735.44,949.4000000000001
2024-02-27,North,Laptop,Paid Ads,2,1597.46,844.15,753.3100000000001
2024-11-30,East,Laptop,Email,1,301.15,155.49,145.65999999999997
2024-08-15,North,Accessories,Referral,2,2636.27,1486.87,1149.4
2024-12-25,North,Accessories,Referral,3,1449.11,960.57,488.53999999999985
2024-08-11,West,Monitor,Referral,3,2880.19,2248.21,631.98
2024-05-24,East,Phone,Email,3,2701.66,1847.7,853.9599999999998
2024-01-22,South,Tablet,Organic,2,675.38,486.13,189.25
2024-06-06,East,Accessories,Referral,2,449.99,309.75,140.24
2024-05-30,West,Accessories,Organic,1,1208.57,617.43,591.14
2024-09-26,East,Tablet,Paid Ads,4,3222.36,2555.59,666.77
2024-01-06,North,Accessories,Email,1,331.98,240.68,91.30000000000001
2024-06-19,East,Monitor,Email,2,1720.3,890.11,830.1899999999999
2024-06-21,South,Accessories,Paid Ads,4,1119.62,758.92,360.69999999999993
2024-01-29,South,Tablet,Paid Ads,3,2745.48,1609.42,1136.06
2024-04-23,East,Monitor,Organic,1,53.66,28.46,25.199999999999996
2024-09-17,South,Monitor,Organic,2,1586.78,863.3,723.48
2024-01-23,West,Laptop,Paid Ads,4,5156.37,4123.56,1032.8099999999995
2024-07-04,South,Phone,Referral,2,1841.32,976.12,865.1999999999999
2024-04-18,East,Accessories,Email,4,1943.43,1354.54,588.8900000000001
2024-11-18,South,Phone,Email,3,2144.15,1408.47,735.6800000000001
2024-02-18,East,Tablet,Organic,4,1067.89,678.02,389.8700000000001
2024-04-22,North,Laptop,Email,1,743.81,491.87,251.93999999999994
2024-01-30,North,Tablet,Email,3,3964.29,2609.51,1354.7799999999997
2024-03-03,South,Tablet,Paid Ads,3,2993.52,2261.04,732.48
2024-03-01,West,Accessories,Organic,2,1262.03,828.43,433.6
2024-04-25,West,Accessories,Organic,3,2461.02,1842.27,618.75
2024-01-27,North,Laptop,Organic,1,159.26,125.42,33.83999999999999
2024-10-13,North,Laptop,Referral,4,3822.59,2258.46,1564.13
2024-12-01,West,Phone,Paid Ads,1,1202.36,948.45,253.90999999999985
2024-09-29,South,Phone,Organic,3,3417.19,1852.97,1564.22
2024-03-21,East,Laptop,Paid Ads,2,585.37,464.51,120.86000000000001
2024-08-07,East,Phone,Referral,2,2628.44,1625.87,1002.5700000000002
2024-01-21,North,Phone,Referral,1,1302.61,884.3,418.30999999999995
2024-11-07,South,Laptop,Paid Ads,4,4082.93,2440.58,1642.35
2024-03-16,North,Phone,Referral,2,2317.52,1328.36,989.1600000000001
2024-08-06,West,Tablet,Email,2,2831.69,1994.57,837.1200000000001
2024-05-12,South,Accessories,Paid Ads,2,1342.84,815.79,527.05
2024-05-26,West,Monitor,Email,3,1563.71,1046.91,516.8
2024-06-22,West,Monitor,Paid Ads,3,3012.09,2154.6,857.4900000000002
2024-02-28,North,Monitor,Paid Ads,4,1854.73,1084.62,770.1100000000001
2024-02-16,West,Laptop,Organic,2,699.11,372.73,326.38
2024-02-20,North,Phone,Referral,1,1332.48,700.37,632.11
2024-08-15,South,Accessories,Referral,4,2773.68,1487.16,1286.5199999999998
2024-03-19,West,Laptop,Paid Ads,3,1639.58,1310.78,328.79999999999995
2024-04-21,North,Accessories,Paid Ads,4,552.46,315.54,236.92000000000002
2024-04-03,East,Tablet,Paid Ads,1,1330.91,1042.99,287.9200000000001
2024-12-26,South,Accessories,Paid Ads,4,2074.5,1648.56,425.94000000000005
2024-03-05,North,Laptop,Referral,3,1425.71,1106.84,318.8700000000001
2024-07-29,West,Tablet,Referral,2,1097.49,847.74,249.75
2024-06-28,South,Laptop,Organic,3,1501.41,1101.32,400.09000000000015
2024-01-14,East,Tablet,Organic,4,5622.49,3073.22,2549.27
2024-09-16,West,Accessories,Paid Ads,4,3518.04,2409.05,1108.9899999999998
2024-03-07,West,Monitor,Paid Ads,4,258.52,182.71,75.80999999999997
2024-04-21,East,Tablet,Organic,2,2984.63,2150.59,834.04
2024-02-01,North,Tablet,Referral,2,625.05,492.35,132.69999999999993
2024-04-30,South,Tablet,Email,4,1801.59,1034.03,767.56
2024-10-19,South,Phone,Paid Ads,3,2585.82,1782.71,803.1100000000001
2024-05-18,South,Tablet,Referral,2,682.47,379.32,303.15000000000003
2024-11-16,East,Phone,Organic,1,739.59,436.23,303.36
2024-05-16,East,Laptop,Email,4,2321.15,1666.37,654.7800000000002
2024-02-02,West,Tablet,Referral,1,1432.68,1077.21,355.47
2024-03-16,East,Laptop,Email,1,862.76,685.37,177.39
2024-06-22,North,Phone,Organic,3,2607.79,1561.5,1046.29
2024-01-26,East,Monitor,Referral,3,1824.54,1046.97,777.5699999999999
2024-10-03,North,Phone,Email,1,331.77,262.82,68.94999999999999
2024-05-25,East,Tablet,Email,4,3138.79,1822.46,1316.33
2024-08-28,West,Phone,Referral,2,2856.6,1964.25,892.3499999999999
2024-02-03,South,Phone,Email,2,835.02,506.78,328.24
2024-09-06,East,Phone,Referral,2,2135.4,1213.24,922.1600000000001
2024-09-07,South,Tablet,Paid Ads,1,1149.21,780.24,368.97
2024-08-07,South,Monitor,Organic,3,612.43,472.81,139.61999999999995
2024-11-07,South,Laptop,Organic,4,5868.86,3026.14,2842.72
2024-12-30,West,Phone,Paid Ads,4,1365.05,999.6,365.44999999999993
2024-02-01,North,Phone,Organic,3,229.17,169.73,59.44
2024-10-27,North,Laptop,Organic,2,1624.33,856.63,767.6999999999999
2024-10-06,North,Phone,Organic,4,2119.27,1404.51,714.76
2024-06-16,East,Tablet,Email,3,788.57,558.07,230.5
2024-11-30,North,Laptop,Paid Ads,3,892.76,678.53,214.23000000000002
2024-05-31,East,Monitor,Email,1,1018.98,565.27,453.71000000000004
2024-06-10,South,Accessories,Email,1,1492.83,1166.41,326.41999999999985
2024-04-16,North,Accessories,Organic,2,1207.9,637.16,570.7400000000001
2024-03-19,West,Phone,Referral,2,1871.17,1337.43,533.74
2024-08-28,West,Tablet,Referral,4,210.86,127.61,83.25000000000001
2024-11-05,South,Tablet,Paid Ads,2,461.05,357.06,103.99000000000001
2024-11-19,North,Tablet,Paid Ads,1,512.26,264.01,248.25
2024-07-04,East,Phone,Referral,2,2109.14,1391.27,717.8699999999999
2024-07-21,North,Tablet,Organic,4,4783.64,2806.3,1977.3400000000001
2024-11-05,North,Tablet,Email,3,1443.26,925.36,517.9
2024-02-07,South,Laptop,Organic,4,1285.44,837.15,448.2900000000001
2024-08-08,South,Laptop,Email,4,5738.47,4520.03,1218.4400000000005
2024-08-22,East,Laptop,Paid Ads,4,2502.17,1867.78,634.3900000000001
2024-03-05,North,Monitor,Email,2,544.0,393.19,150.81
2024-07-27,East,Accessories,Organic,4,3422.01,2557.89,864.1200000000003
2024-08-05,East,Tablet,Referral,2,2536.98,1381.36,1155.6200000000001
2024-09-25,West,Phone,Email,1,1274.41,878.66,395.7500000000001
2024-05-17,South,Phone,Paid Ads,3,1513.62,1058.81,454.80999999999995
2024-09-27,North,Monitor,Organic,4,887.73,675.78,211.95000000000005
2024-07-19,West,Tablet,Organic,4,3508.18,2017.74,1490.4399999999998
2024-05-30,West,Accessories,Paid Ads,2,2499.59,1268.29,1231.3000000000002
2024-06-18,South,Laptop,Organic,1,606.95,437.16,169.79000000000002
2024-06-25,North,Accessories,Email,2,530.02,376.64,153.38
2024-12-25,North,Tablet,Email,2,1934.73,1037.67,897.06
2024-09-02,East,Monitor,Referral,4,5948.29,3744.03,2204.2599999999998
2024-03-22,South,Monitor,Email,4,472.01,370.21,101.80000000000001
2024-09-21,West,Tablet,Email,4,1268.34,743.69,524.6499999999999
2024-04-11,East,Tablet,Email,3,3363.14,2648.93,714.21
2024-10-12,South,Monitor,Paid Ads,4,5822.36,3151.59,2670.7699999999995
2024-03-03,South,Tablet,Email,3,2496.85,1765.97,730.8799999999999
2024-09-25,South,Accessories,Paid Ads,3,1685.02,1032.33,652.69
2024-07-30,North,Monitor,Paid Ads,1,1437.49,1097.84,339.6500000000001
2024-10-06,East,Tablet,Organic,2,1389.41,1088.58,300.83000000000015
2024-09-15,West,Phone,Paid Ads,2,1991.8,1540.61,451.19000000000005
2024-11-06,East,Phone,Organic,2,1598.72,901.73,696.99
2024-03-26,North,Accessories,Referral,3,1291.31,918.39,372.91999999999996
2024-08-09,South,Accessories,Email,2,1586.9,939.01,647.8900000000001
2024-05-07,North,Accessories,Referral,1,775.13,411.59,363.54
2024-05-16,East,Laptop,Organic,2,1742.53,1227.55,514.98
2024-10-23,East,Laptop,Paid Ads,1,553.91,331.65,222.26
2024-03-07,East,Laptop,Email,2,2513.56,1603.14,910.4199999999998
2024-10-27,East,Tablet,Referral,2,2602.78,1626.74,976.0400000000002
2024-05-01,North,Accessories,Organic,2,987.83,567.32,420.51
2024-11-24,South,Laptop,Organic,4,5908.22,4414.67,1493.5500000000002
2024-09-25,East,Phone,Referral,1,674.54,438.8,235.73999999999995
2024-06-06,South,Accessories,Email,3,3865.86,2051.69,1814.17
2024-09-27,North,Monitor,Organic,3,3590.98,2432.56,1158.42
2024-04-23,East,Phone,Organic,1,566.44,346.49,219.95000000000005
2024-03-08,West,Accessories,Referral,1,1119.43,560.59,558.84
2024-06-24,North,Accessories,Paid Ads,4,4758.03,3172.47,1585.56
2024-06-25,West,Phone,Email,1,1354.04,1071.02,283.02
2024-12-14,East,Accessories,Organic,4,3273.34,2283.15,990.19
2024-11-25,South,Tablet,Referral,1,497.48,339.39,158.09000000000003
2024-11-15,North,Phone,Paid Ads,3,1587.06,903.58,683.4799999999999
2024-06-09,West,Accessories,Referral,3,2546.8,1862.03,684.7700000000002
2024-08-19,East,Laptop,Paid Ads,4,5930.79,4137.62,1793.17
2024-10-18,East,Laptop,Paid Ads,4,2200.27,1528.56,671.71
2024-02-08,South,Monitor,Email,1,1429.64,988.15,441.4900000000001
2024-06-12,North,Laptop,Organic,1,1380.09,880.26,499.8299999999999
2024-09-01,East,Tablet,Organic,2,1482.84,880.32,602.5199999999999
2024-09-25,West,Accessories,Paid Ads,3,3151.46,2398.03,753.4299999999998
2024-09-22,North,Monitor,Paid Ads,2,861.12,515.45,345.66999999999996
2024-08-19,North,Accessories,Referral,1,660.55,370.36,290.18999999999994
2024-10-27,East,Phone,Paid Ads,2,2330.37,1440.59,889.78
2024-07-28,South,Accessories,Email,1,1144.65,650.32,494.33000000000004
2024-09-04,East,Accessories,Paid Ads,2,1421.27,1051.63,369.6399999999999
2024-02-13,West,Monitor,Referral,3,2298.43,1575.82,722.6099999999999
2024-01-18,East,Tablet,Referral,4,5945.28,3472.75,2472.5299999999997
2024-08-30,East,Accessories,Paid Ads,3,3342.33,1993.93,1348.3999999999999
2024-01-17,South,Phone,Referral,4,501.56,295.98,205.57999999999998
2024-06-22,East,Accessories,Email,4,2454.83,1512.42,942.4099999999999
2024-03-05,North,Accessories,Organic,4,4178.39,2626.92,1551.4700000000003
2024-03-07,South,Tablet,Paid Ads,2,371.8,273.01,98.79000000000002
2024-06-20,South,Tablet,Paid Ads,4,2738.07,2072.25,665.8200000000002
2024-08-16,South,Laptop,Organic,3,3248.28,1990.43,1257.8500000000001
2024-07-22,South,Phone,Referral,1,1394.63,991.36,403.2700000000001
2024-07-02,East,Laptop,Referral,3,393.51,211.04,182.47
2024-03-06,South,Tablet,Referral,2,1029.3,576.02,453.28
2024-02-05,East,Tablet,Organic,4,4437.15,2280.28,2156.8699999999994
2024-08-10,East,Phone,Referral,3,4353.2,3448.35,904.8499999999999
2024-11-19,East,Tablet,Paid Ads,2,2833.04,1986.76,846.28
2024-04-09,East,Phone,Referral,3,409.43,243.74,165.69
2024-11-13,North,Laptop,Referral,1,620.83,366.8,254.03000000000003
2024-10-21,South,Accessories,Organic,2,1232.23,757.09,475.14
2024-08-18,South,Phone,Organic,2,2634.08,1358.66,1275.4199999999998
2024-09-13,North,Phone,Email,4,3578.8,2383.06,1195.7400000000002
2024-01-19,South,Tablet,Paid Ads,4,846.89,602.35,244.53999999999996
2024-08-12,East,Laptop,Email,3,766.41,520.76,245.64999999999998
2024-06-04,West,Phone,Referral,1,566.81,385.61,181.19999999999993
2024-06-02,West,Tablet,Email,3,4299.44,2446.79,1852.6499999999996
2024-05-27,South,Tablet,Referral,2,2183.21,1492.62,690.5900000000001
2024-02-20,East,Monitor,Email,4,2025.2,1305.39,719.81
2024-09-08,South,Monitor,Referral,1,243.18,136.49,106.69
2024-12-03,South,Phone,Paid Ads,1,637.64,492.05,145.58999999999997
2024-08-27,East,Tablet,Email,2,781.58,489.74,291.84000000000003
2024-10-12,East,Laptop,Organic,4,2583.22,1721.72,861.4999999999998
2024-05-11,North,Tablet,Paid Ads,3,2932.53,1967.83,964.7000000000003
2024-09-05,South,Laptop,Email,3,3384.26,2590.73,793.5300000000002
2024-10-03,East,Phone,Email,1,1334.33,786.56,547.77
2024-08-30,East,Phone,Organic,4,3037.78,2199.4,838.3800000000001
2024-07-30,West,Laptop,Organic,4,1663.98,889.01,774.97
2024-05-02,South,Monitor,Paid Ads,2,1416.41,881.54,534.8700000000001
2024-08-05,West,Monitor,Email,4,1252.63,671.55,581.0800000000002
2024-01-21,East,Monitor,Referral,1,1140.15,723.89,416.2600000000001
2024-08-05,North,Accessories,Email,1,201.41,128.14,73.27000000000001
2024-01-15,East,Monitor,Paid Ads,4,3754.56,2687.36,1067.1999999999998
2024-12-01,East,Phone,Organic,2,2907.88,1579.7,1328.18
2024-06-13,South,Laptop,Organic,4,3625.8,2870.24,755.5600000000004
2024-01-29,West,Accessories,Paid Ads,4,2050.78,1550.08,500.7000000000003
2024-01-07,North,Accessories,Referral,2,710.68,465.89,244.78999999999996
2024-11-24,North,Accessories,Referral,1,287.86,146.17,141.69000000000003
2024-09-15,South,Laptop,Paid Ads,4,3769.92,2030.34,1739.5800000000002
2024-06-04,North,Laptop,Email,2,1497.28,1061.93,435.3499999999999
2024-10-16,East,Phone,Organic,1,463.2,285.75,177.45
2024-03-28,North,Phone,Email,1,700.36,426.57,273.79
2024-02-16,South,Phone,Paid Ads,3,2307.32,1713.77,593.5500000000002
2024-09-17,East,Accessories,Email,3,4265.11,3043.46,1221.6499999999996
2024-08-12,East,Tablet,Paid Ads,3,3445.02,1997.48,1447.54
2024-12-08,South,Laptop,Email,4,5634.24,2819.03,2815.2099999999996
2024-10-29,West,Accessories,Organic,1,380.73,226.57,154.16000000000003
2024-09-07,East,Monitor,Paid Ads,3,518.31,331.39,186.91999999999996
2024-10-14,North,Accessories,Paid Ads,4,5693.92,4476.82,1217.1000000000004
2024-06-13,West,Laptop,Referral,1,511.29,402.37,108.92000000000002
2024-06-11,North,Phone,Organic,2,2737.62,2048.73,688.8899999999999
2024-06-06,West,Phone,Email,2,2377.2,1580.5,796.6999999999998
2024-09-25,North,Phone,Paid Ads,4,2806.98,2128.14,678.8400000000001
2024-10-10,West,Tablet,Paid Ads,2,903.01,518.94,384.06999999999994
2024-09-13,East,Phone,Paid Ads,3,4303.55,2250.4,2053.15
2024-11-02,West,Phone,Email,3,209.41,134.97,74.44
2024-08-13,North,Laptop,Referral,2,1521.32,800.18,721.14
2024-10-22,South,Accessories,Referral,3,1840.84,1213.74,627.0999999999999
2024-06-26,South,Tablet,Referral,1,1325.02,1035.24,289.78
2024-01-17,West,Monitor,Email,1,1060.85,847.26,213.58999999999992
2024-08-21,West,Phone,Paid Ads,2,860.72,487.82,372.90000000000003
2024-03-29,North,Tablet,Organic,1,1055.47,607.15,448.32000000000005
2024-08-23,North,Monitor,Organic,2,463.28,316.87,146.40999999999997
2024-09-25,South,Monitor,Referral,2,2735.1,2030.96,704.1399999999999
2024-12-22,North,Monitor,Paid Ads,1,234.45,145.07,89.38
2024-02-22,West,Tablet,Paid Ads,2,891.81,688.97,202.83999999999992
2024-03-06,West,Tablet,Paid Ads,1,904.11,521.01,383.1
2024-10-10,West,Phone,Email,1,1428.72,1075.45,353.27
2024-01-09,West,Accessories,Referral,4,1428.78,739.68,689.1
2024-07-05,South,Tablet,Paid Ads,4,2918.65,1808.39,1110.26
2024-06-09,East,Monitor,Organic,1,1024.06,644.58,379.4799999999999
2024-10-09,North,Tablet,Referral,1,90.75,72.04,18.709999999999994
2024-03-19,North,Phone,Referral,3,2004.32,1080.94,923.3799999999999
2024-02-27,West,Accessories,Referral,4,4968.9,3858.71,1110.1899999999996
2024-06-13,East,Tablet,Paid Ads,1,189.56,111.03,78.53
2024-12-18,West,Laptop,Referral,3,2366.38,1545.82,820.5600000000002
2024-10-01,East,Accessories,Email,1,493.41,377.68,115.73000000000002
2024-09-03,West,Accessories,Organic,1,70.69,54.52,16.169999999999995
2024-05-07,East,Accessories,Paid Ads,4,1993.69,1381.53,612.1600000000001
2024-02-07,East,Tablet,Organic,1,341.56,263.75,77.81
2024-08-22,West,Tablet,Referral,3,2177.93,1516.66,661.2699999999998
2024-01-08,North,Phone,Paid Ads,4,4085.67,2059.31,2026.3600000000001
2024-07-30,South,Phone,Organic,1,1040.87,746.59,294.27999999999986
2024-12-19,West,Laptop,Email,3,1766.56,1027.97,738.5899999999999
